id,meal_name,photo,description,time,low_calorie,vegetarian,pescatarian,vegan,halal,spicy,easy_prep,easy_cleanup
406,WITCH HAZEL,http://dummyimage.com/124x100.png/ff4444/ffffff,"Supplement R Hip Bursa/Lig w Synth Sub, Perc Endo",16,false,false,false,true,false,false,true,false
407,Famciclovir,http://dummyimage.com/126x100.png/5fa2dd/ffffff,"Excision of Right Hip Joint, Open Approach",28,true,true,true,false,true,true,true,true
408,Camphor (Natural),http://dummyimage.com/199x100.png/cc0000/ffffff,"Removal of Extraluminal Device from Lymphatic, Perc Approach",30,false,false,false,true,false,false,false,false
409,Avena sativa and Hepar sulphuris and Pulsatilla and Zincum valerianicum,http://dummyimage.com/246x100.png/dddddd/000000,"Supplement L Epididymis with Autol Sub, Perc Endo Approach",2,true,false,true,true,false,false,true,true
410,BETAMETHASONE CLOTRIMAZOLE,http://dummyimage.com/169x100.png/dddddd/000000,"Drain of R Femoral Region with Drain Dev, Perc Endo Approach",29,false,true,true,false,true,false,false,true
411,Simvastatin,http://dummyimage.com/226x100.png/5fa2dd/ffffff,"Drainage of L Low Extrem with Drain Dev, Perc Approach",14,true,false,true,true,false,true,true,false
412,Carvedilol,http://dummyimage.com/245x100.png/5fa2dd/ffffff,"Occlusion of Esophagogastric Junction, Endo",9,false,false,false,false,false,true,true,false
413,"Avobenzone, Homosalate, Octisalate, Octocrylene, and Oxybenzone",http://dummyimage.com/100x100.png/dddddd/000000,Beam Radiation of Neck Skin using Neutron Capture,9,false,true,false,true,true,false,false,true
414,Piperacillin and Tazobactam,http://dummyimage.com/128x100.png/dddddd/000000,"Excision of Lower Vein, Percutaneous Approach",11,true,true,true,false,false,false,false,true
415,Bupropion Hydrochloride,http://dummyimage.com/189x100.png/dddddd/000000,"Removal of Synth Sub from C-thor Disc, Perc Approach",1,false,true,false,true,false,true,false,false
416,OCTINOXATE,http://dummyimage.com/202x100.png/cc0000/ffffff,"Drainage of Right Metatarsal with Drain Dev, Perc Approach",15,true,true,false,false,true,false,false,false
417,Anticoagulant Citrate Phosphate Dextrose (CPD) Solution and ADSOL Preservation Solution,http://dummyimage.com/215x100.png/ff4444/ffffff,"Excision of Right Humeral Head, Percutaneous Approach",22,true,true,false,true,true,true,false,true
418,"Avobenzone, Octisalate, Octocrylene",http://dummyimage.com/203x100.png/5fa2dd/ffffff,"Bypass L Brach Art to Up Arm Vein w Autol Art, Open",26,true,false,false,true,true,true,false,true
419,HYDROCORTISONE,http://dummyimage.com/106x100.png/ff4444/ffffff,"Replacement of Pharynx with Synthetic Substitute, Endo",7,false,false,true,false,false,true,true,false
420,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,http://dummyimage.com/218x100.png/5fa2dd/ffffff,"Repair Lower Back, External Approach",9,true,false,false,false,false,false,true,false
421,Erythropoietin,http://dummyimage.com/108x100.png/dddddd/000000,"Revision of Synth Sub in Fem Perineum, Perc Approach",23,false,false,true,false,true,true,false,true
422,AVOBENZONE and OCTISALATE,http://dummyimage.com/165x100.png/5fa2dd/ffffff,"Extirpate matter from R Thyroid Art, Bifurc, Open",11,true,true,false,true,true,false,true,false
423,Oxcarbazepine,http://dummyimage.com/182x100.png/dddddd/000000,"Resection of Left Scapula, Open Approach",18,true,true,false,false,false,true,true,false
424,CLOTRIMAZOLE,http://dummyimage.com/229x100.png/cc0000/ffffff,"Drainage of Right Shoulder Joint, Perc Endo Approach",25,false,true,false,true,false,true,true,true
425,TOXICODENDRON PUBESCENS LEAF,http://dummyimage.com/140x100.png/5fa2dd/ffffff,"Replacement of Inf Mesent Art with Autol Sub, Open Approach",18,true,false,false,true,false,true,true,true
426,ISOPROPYL ALCOHOL,http://dummyimage.com/146x100.png/ff4444/ffffff,Beam Radiation of Salivary Glands using Neutrons,2,true,false,true,false,true,true,true,false
427,Olanzapine,http://dummyimage.com/232x100.png/cc0000/ffffff,"Extirpate of Matter from L Finger Phalanx Jt, Open Approach",29,true,false,true,true,false,true,false,true
428,PANTHENOL,http://dummyimage.com/105x100.png/cc0000/ffffff,"Supplement L Metacarpocarp Jt with Autol Sub, Open Approach",5,false,true,false,false,false,false,false,true
429,Niacin,http://dummyimage.com/239x100.png/ff4444/ffffff,"Coord/Dexterity Treatment of Neuro Head, Neck using Orthosis",22,false,false,false,false,false,true,false,true
430,LORAZEPAM,http://dummyimage.com/116x100.png/dddddd/000000,"Resection of Nose, External Approach",3,true,false,true,true,true,true,false,false
431,Mirtazapine,http://dummyimage.com/118x100.png/ff4444/ffffff,"Extirpation of Matter from Left Radial Artery, Perc Approach",10,true,true,false,false,false,false,false,true
432,Zinc Gluconate,http://dummyimage.com/206x100.png/dddddd/000000,"Drainage of Right Parietal Bone, Perc Endo Approach",7,false,false,false,false,false,false,false,true
433,nitroglycerin,http://dummyimage.com/183x100.png/5fa2dd/ffffff,"Detachment at Right Knee Region, Open Approach",15,true,true,false,false,true,false,true,true
434,amoxicillin,http://dummyimage.com/174x100.png/cc0000/ffffff,"Extirpation of Matter from Right Ankle Joint, Perc Approach",22,false,false,true,false,false,true,false,false
435,"isopropyl alcohol, benzyl alcohol, picric acid, tannic acid",http://dummyimage.com/117x100.png/5fa2dd/ffffff,"Excision of Right Finger Phalanx, Perc Endo Approach",19,false,false,false,false,true,true,false,true
436,Maple Sugar,http://dummyimage.com/187x100.png/dddddd/000000,"Bypass Cereb Vent to Blood Vess w Autol Sub, Perc",8,false,false,true,true,false,true,false,true
437,LIDOCAINE HYDROCHLORIDE,http://dummyimage.com/163x100.png/dddddd/000000,"Introduction of Local Anesth into Resp Tract, Perc Approach",25,false,false,true,false,true,true,false,false
438,Cefuroxime Sodium,http://dummyimage.com/248x100.png/dddddd/000000,LDR Brachytherapy of Soft Palate using Iodine 125,28,false,false,true,false,false,true,true,true
439,Ethyl Alcohol,http://dummyimage.com/248x100.png/cc0000/ffffff,"Excision of Male Perineum, External Approach",18,false,true,false,true,false,false,false,false
440,Aspirin,http://dummyimage.com/124x100.png/cc0000/ffffff,"Bypass L Radial Art to Low Arm Vein w Autol Vn, Open",25,true,false,false,false,false,false,false,true
441,Diltiazem Hydrochloride,http://dummyimage.com/218x100.png/ff4444/ffffff,"Drainage of Upper Artery with Drainage Device, Perc Approach",16,true,false,true,false,true,false,false,true
442,Citalopram,http://dummyimage.com/233x100.png/dddddd/000000,"Revision of Intbd Fus Dev in Lum Jt, Extern Approach",30,false,false,true,true,true,false,true,false
443,aluminum zirconium trichlorohydrex gly,http://dummyimage.com/241x100.png/dddddd/000000,"Excision of Olfactory Nerve, Percutaneous Approach, Diagn",15,false,false,false,false,false,true,false,true
444,Carvedilol,http://dummyimage.com/103x100.png/5fa2dd/ffffff,"Reposition R Metacarpophal Jt with Ext Fix, Extern Approach",18,false,false,false,false,false,false,false,false
445,Belladonna,http://dummyimage.com/231x100.png/5fa2dd/ffffff,"Drainage of Left Zygomatic Bone, Open Approach",1,true,false,true,false,false,false,true,true
446,Red chestnut,http://dummyimage.com/157x100.png/ff4444/ffffff,"Anatomical Regions, Lower Extremities, Detachment",14,true,true,true,false,true,false,true,false
447,"CALENDULA OFFICINALIS FLOWERING TOP, PHYTOLACCA AMERICANA ROOT, and THUJA OCCIDENTALIS LEAFY TWIG",http://dummyimage.com/130x100.png/ff4444/ffffff,"Fluoroscopy R Low Extrem Vein w Oth Contrast, Guidance",23,false,false,true,false,true,false,false,true
448,OCTINOXATE and TITANIUM DIOXIDE,http://dummyimage.com/122x100.png/dddddd/000000,Conditioned Play Audiometry Assessment using AV Equipment,21,false,true,false,true,false,false,true,true
449,CAIRINA MOSCHATA HEART/LIVER AUTOLYSATE,http://dummyimage.com/173x100.png/cc0000/ffffff,"Bypass Pulm Trunk from Innom Art with No Dev, Open Approach",18,true,false,true,true,true,true,false,false
450,"Homosalate, Octinoxate, Octisalate, Titanium Dioxide",http://dummyimage.com/203x100.png/5fa2dd/ffffff,"Excision of R Trunk Bursa/Lig, Perc Approach, Diagn",26,false,false,true,false,false,false,false,false
451,aliskiren hemifumarate,http://dummyimage.com/233x100.png/5fa2dd/ffffff,"Drainage of R Verteb Vein with Drain Dev, Perc Approach",10,true,false,false,false,true,false,true,false
452,doxepin hydrochloride,http://dummyimage.com/113x100.png/cc0000/ffffff,"Revision of Drain Dev in L Shoulder Jt, Perc Endo Approach",7,true,true,false,false,false,true,true,false
453,Clotrimazole,http://dummyimage.com/150x100.png/cc0000/ffffff,"Drainage of Right Colic Artery, Perc Endo Approach, Diagn",3,false,false,true,true,false,false,false,false
454,Ceftriaxone Sodium,http://dummyimage.com/129x100.png/cc0000/ffffff,"Release Sigmoid Colon, Percutaneous Endoscopic Approach",14,false,true,false,true,true,false,true,true
455,simvastatin,http://dummyimage.com/170x100.png/ff4444/ffffff,"Drainage of Left Radial Artery, Perc Endo Approach, Diagn",2,false,true,false,false,true,true,false,true
456,Antiperspirant,http://dummyimage.com/233x100.png/dddddd/000000,"Replacement of R Up Eyelid with Nonaut Sub, Open Approach",5,true,false,false,true,true,true,false,false
457,"Aconite napellus, Argentums nitricum, Gelsemium sempervirens, Hyoscyamus niger, Ignatia amara, Lycopodium clavatum, Phosphorus",http://dummyimage.com/134x100.png/dddddd/000000,"Supplement Anal Sphincter with Synth Sub, Open Approach",13,false,false,false,false,false,true,true,true
458,Povidone Iodine,http://dummyimage.com/145x100.png/cc0000/ffffff,"Restriction of Esophagus with Intralum Dev, Open Approach",26,false,true,true,false,false,false,true,true
459,BUMETANIDE,http://dummyimage.com/193x100.png/5fa2dd/ffffff,"Reposition L Metatarsotars Jt with Ext Fix, Perc Approach",27,true,true,false,false,true,true,false,false
460,"Adrenalinum, Calarea Carbonica, Calcarea Fluorica, Calcarea Iodata, Ferrum Iodatum, Fucus Vesiculosus, Iodium, Kali Iodatum, Naturm Muriaticum",http://dummyimage.com/193x100.png/dddddd/000000,"Dilate L Ext Iliac Art, Bifurc, w 4 Drug-elut, Perc",4,true,true,true,false,true,true,true,true
461,"Echinacea angustifolia, Uva-ursi, Baptisia tinctoria, Convallaria majalis, Kali muriaticum, Pinus sylvestris, Thuja occidentalis, Bryonia alba,",http://dummyimage.com/208x100.png/dddddd/000000,"Supplement Left Zygomatic Bone with Synth Sub, Open Approach",28,false,false,false,true,false,true,false,true
462,Cotton Linters,http://dummyimage.com/144x100.png/5fa2dd/ffffff,Nonspoken Language Assessment using Other Equipment,12,true,false,false,false,true,false,false,true
463,Carvedilol,http://dummyimage.com/232x100.png/dddddd/000000,"Insertion of Intralum Dev into R Hand Art, Perc Approach",24,true,false,false,false,true,true,false,false
464,Nigrospora sphaerica,http://dummyimage.com/234x100.png/5fa2dd/ffffff,"Inspection of Right Elbow Joint, External Approach",8,true,false,false,true,true,false,true,true
465,"Arnica, Belladonna, Calcarea Phosphorica, Chamomilla, Hepar Sulph, Hypericum, Mercurius",http://dummyimage.com/147x100.png/5fa2dd/ffffff,"Repair Left External Ear, External Approach",13,true,true,false,false,true,false,false,false
466,Carbamazepine,http://dummyimage.com/217x100.png/5fa2dd/ffffff,"Dilate of L Com Carotid with 4+ Intralum Dev, Perc Approach",5,false,false,false,true,true,true,false,true
467,Cedar Red,http://dummyimage.com/174x100.png/cc0000/ffffff,"Supplement Left Occipital Bone with Synth Sub, Perc Approach",19,false,false,true,true,false,false,false,true
468,"Abrotanum, Aesculus hipp., Allium sativum, Arsenicum alb., Artemisia, Baptisia, Cina, Cuprum met., Filix mas, Granatum, Ipecac, Lachesis, Lycopodium, Merc. viv, Naphthalinum, Nat. mur., Nux vom., Pulsatilla, Ratanhia, Ruta, Sabadilla, Santoninum, Silicea, Spigelia anth., Terebinthina, Teucrium marum, Thymolum, Zingiber, Juglans regia",http://dummyimage.com/204x100.png/ff4444/ffffff,"Bypass L Hypogast Vein to Low Vein w Autol Sub, Open",18,true,false,true,false,true,false,false,false
469,Oxygen,http://dummyimage.com/171x100.png/cc0000/ffffff,"Revision of Synth Sub in R Toe Phalanx, Extern Approach",6,true,false,true,false,false,false,true,false
470,Aluminum Zirconium Trichlorohydrex Gly,http://dummyimage.com/116x100.png/dddddd/000000,"Bypass L Great Saphenous to Low Vein w Synth Sub, Perc Endo",21,false,true,false,true,true,false,true,true
471,Sodium Fluoride,http://dummyimage.com/182x100.png/ff4444/ffffff,"Fragmentation in Pericardial Cavity, External Approach",17,true,true,false,true,true,false,false,true
472,Homosalate and Oxybenzone,http://dummyimage.com/145x100.png/5fa2dd/ffffff,"Restrict of R Com Carotid with Intralum Dev, Perc Approach",19,true,false,true,false,false,true,true,true
473,Aspirin,http://dummyimage.com/107x100.png/ff4444/ffffff,"Extirpate of Matter from L Radial Art, Bifurc, Open Approach",19,false,true,false,false,true,true,true,false
474,atracurium besylate,http://dummyimage.com/156x100.png/dddddd/000000,Magnetic Resonance Imaging (MRI) of Left Knee,14,true,true,true,true,false,false,false,false
475,Ibuprofen,http://dummyimage.com/193x100.png/dddddd/000000,"Excision of Left Upper Arm, Perc Endo Approach, Diagn",2,false,true,true,false,false,true,false,false
476,not applicable,http://dummyimage.com/161x100.png/5fa2dd/ffffff,"Revision of Int Fix in L Toe Phalanx Jt, Perc Endo Approach",20,false,false,true,false,false,false,true,true
477,Zidovudine,http://dummyimage.com/159x100.png/5fa2dd/ffffff,"Replace of L Pulm Vein with Zooplastic, Perc Endo Approach",16,true,false,false,false,true,true,true,true
478,Ursodiol,http://dummyimage.com/217x100.png/cc0000/ffffff,"Restrict L Temporal Art w Intralum Dev, Perc Endo",14,true,true,false,false,true,true,true,false
479,Metreleptin,http://dummyimage.com/237x100.png/dddddd/000000,"Supplement R Com Carotid with Autol Sub, Perc Approach",16,false,true,false,true,false,false,true,false
480,metformin hydrochloride,http://dummyimage.com/129x100.png/ff4444/ffffff,"Drainage of L Low Extrem with Drain Dev, Open Approach",26,true,true,false,true,true,true,true,true
481,CICLOPIROX,http://dummyimage.com/169x100.png/dddddd/000000,"Drainage of Accessory Sinus, Percutaneous Approach",16,true,false,false,false,true,true,true,true
482,nifedipine,http://dummyimage.com/130x100.png/5fa2dd/ffffff,"Revision of Synth Sub in Low Back, Perc Endo Approach",24,true,false,true,true,false,true,false,false
483,Carbamazepine,http://dummyimage.com/144x100.png/ff4444/ffffff,"Supplement Sciatic Nerve with Autol Sub, Perc Approach",13,true,true,true,false,false,false,true,false
484,chlorthalidone,http://dummyimage.com/105x100.png/cc0000/ffffff,"Destruction of Mesenteric Lymphatic, Percutaneous Approach",11,false,true,false,false,true,true,true,false
485,niacin and lovastatin,http://dummyimage.com/238x100.png/dddddd/000000,"Drainage of L Up Arm with Drain Dev, Perc Endo Approach",5,true,false,false,true,true,true,true,false
486,clindamycin hydrochloride,http://dummyimage.com/229x100.png/cc0000/ffffff,"Supplement Anus with Nonaut Sub, Perc Endo Approach",6,true,true,true,true,true,false,true,false
487,clindamycin phosphate,http://dummyimage.com/243x100.png/ff4444/ffffff,"Release Nasal Turbinate, Open Approach",29,true,false,true,false,false,false,false,true
488,Glyburide,http://dummyimage.com/101x100.png/ff4444/ffffff,"Drainage of L Great Saphenous, Perc Approach, Diagn",27,true,true,true,false,true,true,true,true
489,Olanzapine,http://dummyimage.com/173x100.png/cc0000/ffffff,"Supplement Facial Muscle with Nonaut Sub, Open Approach",1,false,false,false,true,true,true,false,true
490,"Octinoxate, Octocrylene, Titanium Dioxide, Zinc Oxide",http://dummyimage.com/215x100.png/cc0000/ffffff,"Dilation of L Popl Art with Intralum Dev, Perc Approach",26,true,false,false,false,true,true,true,true
491,TRANEXAMIC ACID,http://dummyimage.com/128x100.png/ff4444/ffffff,"Bypass L Innom Vein to Up Vein w Nonaut Sub, Open",17,false,false,false,false,true,false,false,false
492,Hypericum Bryophyllum,http://dummyimage.com/248x100.png/dddddd/000000,"Bypass Stomach to Trans Colon with Autol Sub, Open Approach",30,true,false,false,false,true,false,false,true
493,Petrolatum,http://dummyimage.com/124x100.png/cc0000/ffffff,"Excision of Right Thumb Phalanx, Percutaneous Approach",25,false,true,false,true,true,false,true,false
494,Cefaclor,http://dummyimage.com/218x100.png/5fa2dd/ffffff,"Repair Head, Percutaneous Endoscopic Approach",25,false,false,true,false,false,true,false,true
495,Rhizopus nigricans,http://dummyimage.com/212x100.png/dddddd/000000,"Revision of Infusion Device in Lumsac Disc, Extern Approach",22,false,false,false,true,true,false,false,false
496,Water,http://dummyimage.com/206x100.png/dddddd/000000,"Introduce of Analg/Hypnot/Sedat into Mouth/Phar, Via Opening",20,true,false,true,false,false,false,false,false
497,metformin hydrochloride,http://dummyimage.com/185x100.png/ff4444/ffffff,"Excision of Left Eye, External Approach",10,false,true,false,false,true,false,false,false
